frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
3417,699.855,151.37,6.61,0,0,0,0,0.0
3418,700.054,150.7,6.61,0,0,0,0,0.0
3419,700.258,154.36,6.61,0,0,0,0,0.0
3420,700.456,152.41,6.61,0,0,0,0,0.0
3421,700.657,153.19,6.61,0,0,0,0,0.0
3422,700.857,152.55,6.61,0,0,0,0,0.0
3423,701.059,154.5,6.6,0,0,0,0,0.0
3424,701.257,152.0,6.6,0,0,0,0,0.0
3425,701.46,155.08,6.6,0,0,0,0,0.0
3426,701.657,151.82,6.6,0,0,0,0,0.0
3427,701.857,152.13,6.6,0,0,0,0,0.0
3428,702.055,149.84,6.6,0,0,0,0,0.0
3429,702.255,150.23,6.61,0,0,0,0,0.0
3430,702.456,150.96,6.61,0,0,0,0,0.0
3431,702.66,154.69,6.61,0,0,0,0,0.0
3432,702.854,148.34,6.61,0,0,0,0,0.0
3433,703.056,149.81,6.61,0,0,0,0,0.0
3434,703.252,146.43,6.61,0,0,0,0,0.0
3435,703.458,151.21,6.61,0,0,0,0,0.0
3436,703.658,151.42,6.6,0,0,0,0,0.0
3437,703.86,153.64,6.6,0,0,0,0,0.0
3438,704.056,149.34,6.6,0,0,0,0,0.0
3439,704.258,151.31,6.6,0,0,0,0,0.0
3440,704.462,154.75,6.59,0,0,0,0,0.0
3441,704.656,148.6,6.59,0,0,0,0,0.0
3442,704.856,148.75,6.6,0,0,0,0,0.0
3443,705.059,151.34,6.6,0,0,0,0,0.0
3444,705.256,148.66,6.6,0,0,0,0,0.0
3445,705.458,150.28,6.61,0,0,0,0,0.0
3446,705.657,149.24,6.61,0,0,0,0,0.0
3447,705.856,147.75,6.61,0,0,0,0,0.0
3448,706.056,148.14,6.62,0,0,0,0,0.0
3449,706.26,151.7,6.62,0,0,0,0,0.0
3450,706.458,149.68,6.63,0,0,0,0,0.0
3451,706.658,149.65,6.63,0,0,0,0,0.0
3452,706.86,151.47,6.63,0,0,0,0,0.0
3453,707.062,152.91,6.64,0,0,0,0,0.0
3454,707.26,151.47,6.64,0,0,0,0,0.0
3455,707.464,154.63,6.64,0,0,0,0,0.0
3456,707.658,148.6,6.64,0,0,0,0,0.0
3457,707.86,150.36,6.64,0,0,0,0,0.0
3458,708.058,148.55,6.65,0,0,0,0,0.0
3459,708.262,152.05,6.64,0,0,0,0,0.0
3460,708.459,149.39,6.65,0,0,0,0,0.0
3461,708.661,151.13,6.65,0,0,0,0,0.0
3462,708.858,148.04,6.65,0,0,0,0,0.0
3463,709.06,149.88,6.65,0,0,0,0,0.0
3464,709.259,148.99,6.65,0,0,0,0,0.0
3465,709.461,150.75,6.65,0,0,0,0,0.0
3466,709.657,146.76,6.66,0,0,0,0,0.0
3467,709.859,148.69,6.66,0,0,0,0,0.0
3468,710.058,147.39,6.67,0,0,0,0,0.0
3469,710.26,148.77,6.67,0,0,0,0,0.0
3470,710.462,150.7,6.68,0,0,0,0,0.0
3471,710.666,155.1,6.67,0,0,0,0,0.0
3472,710.861,149.4,6.66,0,0,0,0,0.0
3473,711.065,153.93,6.66,0,0,0,0,0.0
3474,711.26,148.19,6.66,0,0,0,0,0.0
3475,711.462,149.85,6.66,0,0,0,0,0.0
3476,711.661,148.51,6.66,0,0,0,0,0.0
3477,711.862,149.61,6.66,0,0,0,0,0.0
3478,712.061,148.93,6.66,0,0,0,0,0.0
3479,712.263,150.88,6.66,0,0,0,0,0.0
3480,712.461,148.25,6.66,0,0,0,0,0.0
3481,712.664,150.97,6.66,0,0,0,0,0.0
3482,712.862,148.97,6.66,0,0,0,0,0.0
3483,713.063,149.76,6.67,0,0,0,0,0.0
3484,713.262,148.88,6.67,0,0,0,0,0.0
3485,713.466,152.42,6.68,0,0,0,0,0.0
3486,713.66,146.78,6.68,0,0,0,0,0.0
3487,713.864,150.38,6.68,0,0,0,0,0.0
3488,714.063,148.84,6.68,0,0,0,0,0.0
3489,714.267,152.68,6.68,0,0,0,0,0.0
3490,714.465,151.14,6.67,0,0,0,0,0.0
3491,714.667,152.46,6.67,0,0,0,0,0.0
3492,714.864,149.34,6.67,0,0,0,0,0.0
3493,715.066,151.04,6.67,0,0,0,0,0.0
3494,715.265,150.18,6.67,0,0,0,0,0.0
3495,715.466,150.65,6.67,0,0,0,0,0.0
3496,715.664,149.17,6.66,0,0,0,0,0.0
3497,715.866,151.33,6.66,0,0,0,0,0.0
3498,716.07,154.38,6.65,0,0,0,0,0.0
3499,716.267,151.75,6.65,0,0,0,0,0.0
3500,716.465,149.55,6.65,0,0,0,0,0.0
3501,716.665,149.65,6.66,0,0,0,0,0.0
3502,716.864,148.35,6.66,0,0,0,0,0.0
3503,717.067,150.66,6.66,0,0,0,0,0.0
3504,717.265,148.4,6.66,0,0,0,0,0.0
3505,717.467,150.58,6.66,0,0,0,0,0.0
3506,717.665,148.97,6.66,0,0,0,0,0.0
3507,717.867,150.74,6.66,0,0,0,0,0.0
3508,718.067,150.1,6.66,0,0,0,0,0.0
3509,718.268,151.38,6.66,0,0,0,0,0.0
3510,718.467,150.42,6.65,0,0,0,0,0.0
3511,718.668,150.67,6.65,0,0,0,0,0.0
3512,718.866,149.2,6.65,0,0,0,0,0.0
3513,719.069,151.24,6.65,0,0,0,0,0.0
3514,719.267,149.33,6.65,0,0,0,0,0.0
3515,719.47,152.45,6.65,0,0,0,0,0.0
3516,719.668,149.8,6.64,0,0,0,0,0.0
3517,719.869,150.99,6.64,0,0,0,0,0.0
3518,720.068,149.65,6.64,0,0,0,0,0.0
3519,720.269,150.54,6.65,0,0,0,0,0.0
3520,720.469,150.59,6.65,0,0,0,0,0.0
3521,720.67,151.86,6.65,0,0,0,0,0.0
3522,720.868,149.27,6.65,0,0,0,0,0.0
3523,721.07,150.9,6.65,0,0,0,0,0.0
3524,721.269,150.25,6.65,0,0,0,0,0.0
3525,721.471,151.58,6.65,0,0,0,0,0.0
3526,721.67,150.54,6.64,0,0,0,0,0.0
3527,721.87,150.07,6.65,0,0,0,0,0.0
3528,722.069,149.48,6.65,0,0,0,0,0.0
3529,722.27,150.6,6.66,0,0,0,0,0.0
3530,722.472,152.17,6.65,0,0,0,0,0.0
3531,722.672,151.63,6.65,0,0,0,0,0.0
3532,722.871,150.91,6.64,0,0,0,0,0.0
3533,723.073,152.7,6.64,0,0,0,0,0.0
3534,723.269,148.09,6.64,0,0,0,0,0.0
3535,723.474,153.45,6.64,0,0,0,0,0.0
3536,723.672,151.59,6.63,0,0,0,0,0.0
3537,723.872,151.3,6.63,0,0,0,0,0.0
3538,724.071,150.41,6.63,0,0,0,0,0.0
3539,724.273,151.8,6.63,0,0,0,0,0.0
3540,724.472,150.8,6.63,0,0,0,0,0.0
3541,724.675,153.96,6.63,0,0,0,0,0.0
3542,724.874,152.14,6.62,0,0,0,0,0.0
3543,725.074,151.97,6.62,0,0,0,0,0.0
3544,725.274,152.22,6.62,0,0,0,0,0.0
3545,725.477,154.75,6.61,0,0,0,0,0.0
3546,725.673,150.95,6.61,0,0,0,0,0.0
3547,725.875,153.09,6.61,0,0,0,0,0.0
3548,726.077,153.99,6.6,0,0,0,0,0.0
3549,726.277,154.28,6.6,0,0,0,0,0.0
3550,726.474,151.18,6.6,0,0,0,0,0.0
3551,726.675,152.19,6.6,0,0,0,0,0.0
3552,726.876,153.25,6.59,0,0,0,0,0.0
3553,727.076,153.14,6.59,0,0,0,0,0.0
3554,727.278,154.97,6.58,0,0,0,0,0.0
3555,727.478,154.21,6.58,0,0,0,0,0.0
3556,727.676,152.76,6.57,0,0,0,0,0.0
3557,727.88,155.76,6.56,0,0,0,0,0.0
3558,728.077,152.7,6.56,0,0,0,0,0.0
3559,728.276,151.43,6.56,0,0,0,0,0.0
3560,728.475,150.85,6.56,0,0,0,0,0.0
3561,728.68,155.55,6.56,0,0,0,0,0.0
3562,728.876,151.32,6.55,0,0,0,0,0.0
3563,729.073,148.71,6.56,0,0,0,0,0.0
3564,729.273,147.92,6.56,0,0,0,0,0.0
3565,729.479,154.29,6.56,0,0,0,0,0.0
3566,729.674,148.85,6.56,0,0,0,0,0.0
3567,729.874,148.78,6.57,0,0,0,0,0.0
3568,730.075,149.66,6.57,0,0,0,0,0.0
3569,730.278,152.51,6.57,0,0,0,0,0.0
3570,730.479,153.57,6.56,0,0,0,0,0.0
3571,730.677,151.07,6.57,0,0,0,0,0.0
3572,730.879,152.6,6.57,0,0,0,0,0.0
3573,731.077,150.91,6.57,0,0,0,0,0.0
3574,731.276,150.23,6.57,0,0,0,0,0.0
3575,731.482,155.86,6.57,0,0,0,0,0.0
3576,731.677,149.99,6.57,0,0,0,0,0.0
3577,731.878,151.31,6.57,0,0,0,0,0.0
3578,732.078,150.83,6.58,0,0,0,0,0.0
3579,732.28,153.35,6.58,0,0,0,0,0.0
3580,732.48,153.2,6.58,0,0,0,0,0.0
3581,732.678,151.12,6.58,0,0,0,0,0.0
3582,732.878,150.89,6.58,0,0,0,0,0.0
3583,733.08,152.47,6.58,0,0,0,0,0.0
3584,733.277,148.97,6.59,0,0,0,0,0.0
3585,733.48,151.59,6.59,0,0,0,0,0.0
3586,733.676,148.22,6.6,0,0,0,0,0.0
3587,733.881,152.45,6.61,0,0,0,0,0.0
3588,734.08,152.03,6.61,0,0,0,0,0.0
3589,734.282,153.45,6.6,0,0,0,0,0.0
3590,734.486,157.68,6.59,0,0,0,0,0.0
3591,734.685,156.01,6.59,0,0,0,0,0.0
3592,734.879,149.65,6.6,0,0,0,0,0.0
3593,735.083,153.32,6.59,0,0,0,0,0.0
3594,735.282,152.9,6.58,0,0,0,0,0.0
3595,735.484,155.17,6.58,0,0,0,0,0.0
3596,735.681,150.91,6.58,0,0,0,0,0.0
3597,735.883,153.25,6.57,0,0,0,0,0.0
3598,736.081,150.99,6.57,0,0,0,0,0.0
3599,736.283,153.59,6.57,0,0,0,0,0.0
3600,736.481,151.25,6.57,0,0,0,0,0.0
3601,736.683,152.75,6.57,0,0,0,0,0.0
3602,736.879,148.78,6.57,0,0,0,0,0.0
3603,737.086,154.89,6.57,0,0,0,0,0.0
3604,737.281,150.61,6.57,0,0,0,0,0.0
3605,737.487,156.35,6.57,0,0,0,0,0.0
3606,737.681,150.12,6.57,0,0,0,0,0.0
3607,737.881,149.82,6.57,0,0,0,0,0.0
3608,738.078,146.32,6.58,0,0,0,0,0.0
3609,738.281,149.94,6.58,0,0,0,0,0.0
3610,738.482,150.66,6.58,0,0,0,0,0.0
3611,738.683,151.57,6.58,0,0,0,0,0.0
3612,738.882,149.78,6.59,0,0,0,0,0.0
3613,739.082,150.1,6.59,0,0,0,0,0.0
3614,739.283,151.21,6.59,0,0,0,0,0.0
3615,739.484,151.95,6.59,0,0,0,0,0.0
3616,739.682,149.73,6.58,0,0,0,0,0.0
3617,739.883,150.51,6.59,0,0,0,0,0.0
3618,740.081,148.49,6.59,0,0,0,0,0.0
3619,740.286,152.79,6.59,0,0,0,0,0.0
3620,740.486,153.46,6.6,0,0,0,0,0.0
3621,740.687,154.19,6.6,0,0,0,0,0.0
3622,740.883,149.41,6.6,0,0,0,0,0.0
3623,741.083,149.06,6.61,0,0,0,0,0.0
3624,741.282,148.63,6.61,0,0,0,0,0.0
3625,741.487,153.88,6.62,0,0,0,0,0.0
3626,741.683,149.6,6.62,0,0,0,0,0.0
3627,741.887,153.4,6.62,0,0,0,0,0.0
3628,742.084,150.35,6.62,0,0,0,0,0.0
3629,742.287,152.63,6.62,0,0,0,0,0.0
3630,742.483,149.06,6.62,0,0,0,0,0.0
3631,742.685,150.55,6.63,0,0,0,0,0.0
3632,742.882,147.16,6.63,0,0,0,0,0.0
3633,743.083,147.89,6.64,0,0,0,0,0.0
3634,743.284,149.26,6.64,0,0,0,0,0.0
3635,743.484,148.83,6.65,0,0,0,0,0.0
3636,743.683,148.18,6.65,0,0,0,0,0.0
3637,743.886,150.22,6.65,0,0,0,0,0.0
3638,744.085,149.11,6.65,0,0,0,0,0.0
3639,744.287,151.08,6.65,0,0,0,0,0.0
3640,744.486,149.93,6.65,0,0,0,0,0.0
3641,744.689,153.23,6.65,0,0,0,0,0.0
3642,744.888,151.72,6.64,0,0,0,0,0.0
3643,745.09,153.13,6.64,0,0,0,0,0.0
3644,745.289,152.05,6.64,0,0,0,0,0.0
3645,745.491,154.32,6.63,0,0,0,0,0.0
3646,745.684,147.73,6.64,0,0,0,0,0.0
3647,745.891,154.18,6.63,0,0,0,0,0.0
3648,746.086,148.89,6.63,0,0,0,0,0.0
3649,746.289,151.66,6.63,0,0,0,0,0.0
3650,746.49,152.96,6.63,0,0,0,0,0.0
3651,746.686,148.23,6.64,0,0,0,0,0.0
3652,746.884,146.26,6.65,0,0,0,0,0.0
3653,747.092,154.53,6.64,0,0,0,0,0.0
3654,747.291,153.05,6.63,0,0,0,0,0.0
3655,747.488,150.02,6.64,0,0,0,0,0.0
3656,747.686,147.2,6.64,0,0,0,0,0.0
3657,747.889,150.6,6.65,0,0,0,0,0.0
3658,748.089,150.87,6.65,0,0,0,0,0.0
3659,748.286,147.75,6.65,0,0,0,0,0.0
3660,748.488,149.35,6.65,0,0,0,0,0.0
3661,748.691,151.69,6.65,0,0,0,0,0.0
3662,748.891,151.66,6.64,0,0,0,0,0.0
3663,749.09,151.01,6.64,0,0,0,0,0.0
3664,749.289,149.46,6.64,0,0,0,0,0.0
3665,749.493,153.12,6.63,0,0,0,0,0.0
3666,749.691,151.62,6.63,0,0,0,0,0.0
3667,749.892,151.65,6.63,0,0,0,0,0.0
3668,750.091,151.33,6.62,0,0,0,0,0.0
3669,750.296,156.09,6.61,0,0,0,0,0.0
3670,750.497,156.73,6.6,0,0,0,0,0.0
3671,750.695,154.62,6.6,0,0,0,0,0.0
3672,750.893,152.86,6.6,0,0,0,0,0.0
3673,751.092,151.77,6.6,0,0,0,0,0.0
3674,751.294,152.82,6.6,0,0,0,0,0.0
3675,751.496,155.61,6.6,0,0,0,0,0.0
3676,751.692,151.32,6.59,0,0,0,0,0.0
3677,751.897,156.23,6.59,0,0,0,0,0.0
3678,752.091,149.72,6.59,0,0,0,0,0.0
3679,752.295,153.51,6.59,0,0,0,0,0.0
3680,752.493,151.69,6.59,0,0,0,0,0.0
3681,752.696,154.13,6.58,0,0,0,0,0.0
3682,752.894,152.05,6.57,0,0,0,0,0.0
3683,753.095,153.42,6.57,0,0,0,0,0.0
3684,753.296,153.41,6.57,0,0,0,0,0.0
3685,753.496,154.03,6.57,0,0,0,0,0.0
3686,753.693,150.52,6.56,0,0,0,0,0.0
3687,753.895,151.96,6.56,0,0,0,0,0.0
3688,754.092,149.73,6.56,0,0,0,0,0.0
3689,754.294,151.07,6.56,0,0,0,0,0.0
3690,754.496,152.85,6.55,0,0,0,0,0.0
3691,754.696,152.56,6.55,0,0,0,0,0.0
3692,754.896,152.06,6.55,0,0,0,0,0.0
3693,755.1,156.18,6.54,0,0,0,0,0.0
3694,755.293,149.78,6.54,0,0,0,0,0.0
3695,755.498,154.75,6.54,0,0,0,0,0.0
3696,755.693,148.61,6.55,0,0,0,0,0.0
3697,755.895,150.4,6.55,0,0,0,0,0.0
3698,756.092,148.29,6.55,0,0,0,0,0.0
3699,756.294,149.67,6.56,0,0,0,0,0.0
3700,756.494,148.91,6.57,0,0,0,0,0.0
3701,756.695,149.97,6.58,0,0,0,0,0.0
3702,756.893,147.73,6.59,0,0,0,0,0.0
3703,757.094,148.91,6.59,0,0,0,0,0.0
3704,757.293,147.71,6.6,0,0,0,0,0.0
3705,757.496,150.89,6.6,0,0,0,0,0.0
3706,757.693,147.77,6.61,0,0,0,0,0.0
3707,757.896,150.24,6.62,0,0,0,0,0.0
3708,758.093,146.99,6.62,0,0,0,0,0.0
3709,758.296,150.0,6.63,0,0,0,0,0.0
3710,758.497,150.55,6.63,0,0,0,0,0.0
3711,758.696,149.44,6.64,0,0,0,0,0.0
3712,758.897,150.85,6.64,0,0,0,0,0.0
3713,759.097,151.11,6.64,0,0,0,0,0.0
3714,759.295,148.71,6.65,0,0,0,0,0.0
3715,759.499,152.26,6.65,0,0,0,0,0.0
3716,759.698,150.89,6.65,0,0,0,0,0.0
3717,759.901,153.79,6.65,0,0,0,0,0.0
3718,760.098,151.16,6.65,0,0,0,0,0.0
3719,760.304,156.56,6.64,0,0,0,0,0.0
3720,760.499,151.54,6.64,0,0,0,0,0.0
3721,760.702,154.24,6.64,0,0,0,0,0.0
3722,760.898,150.25,6.64,0,0,0,0,0.0
3723,761.101,153.49,6.64,0,0,0,0,0.0
3724,761.297,149.23,6.64,0,0,0,0,0.0
3725,761.503,154.68,6.64,0,0,0,0,0.0
3726,761.697,148.68,6.64,0,0,0,0,0.0
3727,761.899,150.63,6.64,0,0,0,0,0.0
3728,762.099,150.07,6.64,0,0,0,0,0.0
3729,762.3,151.1,6.64,0,0,0,0,0.0
3730,762.502,153.24,6.63,0,0,0,0,0.0
3731,762.706,156.71,6.62,0,0,0,0,0.0
3732,762.906,157.14,6.61,0,0,0,0,0.0
3733,763.105,155.42,6.6,0,0,0,0,0.0
3734,763.304,154.2,6.59,0,0,0,0,0.0
3735,763.503,153.35,6.59,0,0,0,0,0.0
3736,763.7,150.28,6.58,0,0,0,0,0.0
3737,763.904,154.13,6.58,0,0,0,0,0.0
3738,764.1,150.2,6.57,0,0,0,0,0.0
3739,764.31,160.3,6.56,0,0,0,0,0.0
3740,764.507,157.07,6.55,0,0,0,0,0.0
3741,764.71,159.75,6.53,0,0,0,0,0.0
3742,764.908,157.06,6.53,0,0,0,0,0.0
3743,765.106,155.11,6.52,0,0,0,0,0.0
3744,765.301,149.98,6.52,0,0,0,0,0.0
3745,765.516,165.28,6.5,0,0,0,0,0.0
3746,765.742,157.52,6.49,0,0,0,0,0.0
3747,765.941,156.51,6.49,0,0,0,0,0.0
3748,766.146,160.72,6.47,0,0,0,0,0.0
3749,766.373,154.68,6.48,0,0,0,0,0.0
3750,766.572,153.5,6.47,0,0,0,0,0.0
3751,766.77,150.9,6.48,0,0,0,0,0.0
3752,766.967,148.37,6.48,0,0,0,0,0.0
3753,767.17,151.05,6.48,0,0,0,0,0.0
3754,767.377,157.78,6.47,0,0,0,0,0.0
3755,767.578,158.93,6.47,0,0,0,0,0.0
3756,767.779,159.31,6.45,0,0,0,0,0.0
3757,767.98,160.49,6.44,0,0,0,0,0.0
3758,768.179,159.4,6.42,0,0,0,0,0.0
3759,768.378,157.92,6.42,0,0,0,0,0.0
3760,768.578,158.21,6.41,0,0,0,0,0.0
3761,768.774,154.34,6.41,0,0,0,0,0.0
3762,768.976,155.92,6.41,0,0,0,0,0.0
3763,769.18,159.23,6.41,0,0,0,0,0.0
3764,769.377,156.11,6.41,0,0,0,0,0.0
3765,769.575,154.82,6.4,0,0,0,0,0.0
3766,769.774,152.9,6.4,0,0,0,0,0.0
3767,769.976,155.45,6.4,0,0,0,0,0.0
3768,770.181,159.69,6.39,0,0,0,0,0.0
3769,770.378,156.89,6.39,0,0,0,0,0.0
3770,770.578,156.87,6.39,0,0,0,0,0.0
3771,770.773,151.44,6.4,0,0,0,0,0.0
3772,770.97,148.6,6.41,0,0,0,0,0.0
3773,771.173,151.18,6.42,0,0,0,0,0.0
3774,771.371,148.85,6.42,0,0,0,0,0.0
3775,771.579,157.2,6.43,0,0,0,0,0.0
3776,771.783,160.94,6.43,0,0,0,0,0.0
3777,772.014,157.69,6.42,0,0,0,0,0.0
3778,772.204,147.78,6.44,0,0,0,0,0.0
3779,772.406,149.66,6.45,0,0,0,0,0.0
3780,772.607,150.1,6.45,0,0,0,0,0.0
3781,772.811,154.92,6.45,0,0,0,0,0.0
3782,773.024,167.54,6.42,0,0,0,0,0.0
3783,773.25,160.54,6.41,0,0,0,0,0.0
3784,773.442,151.95,6.42,0,0,0,0,0.0
3785,773.644,153.37,6.42,0,0,0,0,0.0
3786,773.852,161.68,6.42,0,0,0,0,0.0
3787,774.084,160.11,6.42,0,0,0,0,0.0
3788,774.276,152.28,6.43,0,0,0,0,0.0
3789,774.478,153.63,6.44,0,0,0,0,0.0
3790,774.678,153.73,6.44,0,0,0,0,0.0
3791,774.881,156.15,6.44,0,0,0,0,0.0
3792,775.073,148.57,6.45,0,0,0,0,0.0
3793,775.279,154.0,6.46,0,0,0,0,0.0
3794,775.475,150.47,6.47,0,0,0,0,0.0
3795,775.677,151.44,6.47,0,0,0,0,0.0
3796,775.873,148.21,6.48,0,0,0,0,0.0
3797,776.079,153.65,6.48,0,0,0,0,0.0
3798,776.275,149.14,6.5,0,0,0,0,0.0
3799,776.483,157.46,6.49,0,0,0,0,0.0
3800,776.676,150.37,6.5,0,0,0,0,0.0
3801,776.88,154.54,6.5,0,0,0,0,0.0
3802,777.08,154.02,6.49,0,0,0,0,0.0
3803,777.277,151.07,6.49,0,0,0,0,0.0
3804,777.476,149.84,6.49,0,0,0,0,0.0
3805,777.678,151.37,6.5,0,0,0,0,0.0
3806,777.874,146.9,6.52,0,0,0,0,0.0
3807,778.083,156.51,6.52,0,0,0,0,0.0
3808,778.284,157.11,6.51,0,0,0,0,0.0
3809,778.485,157.6,6.5,0,0,0,0,0.0
3810,778.683,155.87,6.49,0,0,0,0,0.0
3811,778.88,152.13,6.49,0,0,0,0,0.0
3812,779.078,150.61,6.52,0,0,0,0,0.0
3813,779.28,151.97,6.53,0,0,0,0,0.0
3814,779.476,148.1,6.53,0,0,0,0,0.0
3815,779.679,151.17,6.54,0,0,0,0,0.0
3816,779.879,150.77,6.55,0,0,0,0,0.0
3817,780.077,149.27,6.57,0,0,0,0,0.0
3818,780.276,147.95,6.57,0,0,0,0,0.0
3819,780.48,151.64,6.58,0,0,0,0,0.0
3820,780.68,150.89,6.58,0,0,0,0,0.0
3821,780.879,149.98,6.59,0,0,0,0,0.0
3822,781.078,149.41,6.59,0,0,0,0,0.0
3823,781.28,150.59,6.59,0,0,0,0,0.0
3824,781.479,150.16,6.59,0,0,0,0,0.0
3825,781.681,151.56,6.59,0,0,0,0,0.0
3826,781.88,150.15,6.59,0,0,0,0,0.0
3827,782.08,150.7,6.6,0,0,0,0,0.0
3828,782.282,151.52,6.59,0,0,0,0,0.0
3829,782.481,150.67,6.6,0,0,0,0,0.0
3830,782.677,147.17,6.61,0,0,0,0,0.0
3831,782.881,150.98,6.61,0,0,0,0,0.0
3832,783.078,147.29,6.62,0,0,0,0,0.0
3833,783.279,147.75,6.63,0,0,0,0,0.0
3834,783.481,150.25,6.63,0,0,0,0,0.0
3835,783.679,148.15,6.63,0,0,0,0,0.0
3836,783.878,147.47,6.63,0,0,0,0,0.0
3837,784.081,149.75,6.64,0,0,0,0,0.0
3838,784.279,147.3,6.65,0,0,0,0,0.0
3839,784.482,150.36,6.66,0,0,0,0,0.0
3840,784.681,149.01,6.67,0,0,0,0,0.0
3841,784.881,149.1,6.68,0,0,0,0,0.0
3842,785.079,147.41,6.68,0,0,0,0,0.0
3843,785.282,150.21,6.69,0,0,0,0,0.0
3844,785.481,148.4,6.69,0,0,0,0,0.0
3845,785.688,155.22,6.68,0,0,0,0,0.0
3846,785.885,152.22,6.68,0,0,0,0,0.0
3847,786.085,152.51,6.67,0,0,0,0,0.0
3848,786.282,149.39,6.67,0,0,0,0,0.0
3849,786.485,152.05,6.67,0,0,0,0,0.0
3850,786.683,150.29,6.67,0,0,0,0,0.0
3851,786.885,151.93,6.67,0,0,0,0,0.0
3852,787.084,150.65,6.67,0,0,0,0,0.0
3853,787.283,149.24,6.67,0,0,0,0,0.0
3854,787.483,149.19,6.67,0,0,0,0,0.0
3855,787.685,151.19,6.67,0,0,0,0,0.0
3856,787.883,149.0,6.67,0,0,0,0,0.0
3857,788.087,153.12,6.67,0,0,0,0,0.0
3858,788.288,154.36,6.66,0,0,0,0,0.0
3859,788.497,162.63,6.65,0,0,0,0,0.0
3860,788.725,156.64,6.63,0,0,0,0,0.0
3861,788.925,156.65,6.62,0,0,0,0,0.0
3862,789.121,153.37,6.62,0,0,0,0,0.0
3863,789.323,154.58,6.61,0,0,0,0,0.0
3864,789.523,154.44,6.6,0,0,0,0,0.0
3865,789.723,154.36,6.59,0,0,0,0,0.0
3866,789.92,151.03,6.59,0,0,0,0,0.0
3867,790.122,152.95,6.58,0,0,0,0,0.0
3868,790.321,152.49,6.57,0,0,0,0,0.0
3869,790.523,154.15,6.57,0,0,0,0,0.0
3870,790.719,149.97,6.57,0,0,0,0,0.0
3871,790.92,150.35,6.56,0,0,0,0,0.0
3872,791.117,147.29,6.56,0,0,0,0,0.0
3873,791.318,148.7,6.57,0,0,0,0,0.0
3874,791.52,150.18,6.56,0,0,0,0,0.0
3875,791.728,158.02,6.56,0,0,0,0,0.0
3876,791.927,156.99,6.55,0,0,0,0,0.0
3877,792.122,151.9,6.55,0,0,0,0,0.0
3878,792.323,152.19,6.55,0,0,0,0,0.0
3879,792.524,153.74,6.55,0,0,0,0,0.0
3880,792.723,151.84,6.55,0,0,0,0,0.0
3881,792.923,151.74,6.55,0,0,0,0,0.0
3882,793.125,154.06,6.54,0,0,0,0,0.0
3883,793.321,150.22,6.54,0,0,0,0,0.0
3884,793.522,150.37,6.54,0,0,0,0,0.0
3885,793.727,155.08,6.53,0,0,0,0,0.0
3886,793.93,158.56,6.52,0,0,0,0,0.0
3887,794.128,156.48,6.51,0,0,0,0,0.0
3888,794.328,156.09,6.51,0,0,0,0,0.0
3889,794.529,156.57,6.52,0,0,0,0,0.0
3890,794.733,160.38,6.52,0,0,0,0,0.0
3891,794.93,158.08,6.51,0,0,0,0,0.0
3892,795.139,166.92,6.49,0,0,0,0,0.0
3893,795.358,151.55,6.5,0,0,0,0,0.0
3894,795.558,152.01,6.5,0,0,0,0,0.0
3895,795.758,151.57,6.51,0,0,0,0,0.0
3896,795.957,150.5,6.51,0,0,0,0,0.0
3897,796.159,152.92,6.51,0,0,0,0,0.0
3898,796.358,151.05,6.51,0,0,0,0,0.0
3899,796.56,153.26,6.51,0,0,0,0,0.0
3900,796.757,150.01,6.51,0,0,0,0,0.0
3901,796.963,155.85,6.5,0,0,0,0,0.0
3902,797.162,154.37,6.49,0,0,0,0,0.0
3903,797.36,153.1,6.49,0,0,0,0,0.0
3904,797.559,151.34,6.48,0,0,0,0,0.0
3905,797.761,153.25,6.49,0,0,0,0,0.0
3906,797.96,151.7,6.5,0,0,0,0,0.0
3907,798.16,151.53,6.5,0,0,0,0,0.0
3908,798.358,149.45,6.5,0,0,0,0,0.0
3909,798.561,152.81,6.5,0,0,0,0,0.0
3910,798.759,150.73,6.51,0,0,0,0,0.0
3911,798.963,154.11,6.5,0,0,0,0,0.0
3912,799.159,150.25,6.51,0,0,0,0,0.0
3913,799.359,150.12,6.51,0,0,0,0,0.0
3914,799.564,154.89,6.5,0,0,0,0,0.0
3915,799.764,154.98,6.5,0,0,0,0,0.0
3916,799.963,154.1,6.51,0,0,0,0,0.0
3917,800.165,155.79,6.51,0,0,0,0,0.0
3918,800.364,154.25,6.51,0,0,0,0,0.0
3919,800.567,157.49,6.51,0,0,0,0,0.0
3920,800.77,159.81,6.51,0,0,0,0,0.0
3921,800.968,158.49,6.51,0,0,0,0,0.0
3922,801.165,155.37,6.53,0,0,0,0,0.0
3923,801.367,157.08,6.52,0,0,0,0,0.0
3924,801.566,155.81,6.51,0,0,0,0,0.0
3925,801.765,154.36,6.51,0,0,0,0,0.0
3926,801.962,151.01,6.51,0,0,0,0,0.0
3927,802.16,149.01,6.51,0,0,0,0,0.0
3928,802.36,149.33,6.52,0,0,0,0,0.0
3929,802.569,157.53,6.51,0,0,0,0,0.0
3930,802.765,153.41,6.51,0,0,0,0,0.0
3931,802.972,160.28,6.5,0,0,0,0,0.0
3932,803.204,159.46,6.49,0,0,0,0,0.0
